node_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
35,-0.044707,0.093928,-0.256995,-0.071495,0.006472,-0.044462,-0.245191,0.075713,0.35951,-0.125955,0.063903,-0.486161,0.232265,0.042017,-0.363462,-0.042734,0.026472,0.492063,-0.148151,-0.138191,-0.131559,-0.017641,-0.312401,0.008657,0.026505,0.302937,-0.029596,-0.416913,-0.078966,-0.022217,-0.268557,0.067189,0.072505,0.157413,0.044595,-0.029246,0.028293,0.027042,-0.007088,0.284468,0.221481,0.157939,0.294258,-0.203266,0.0355,0.054663,0.153601,-0.11336,0.353427,0.108548,0.256403,0.18748,0.061722,-0.024296,0.010234,0.155208,-0.217521,-0.266254,-0.162299,0.110075,0.386283,0.030906,0.170632,-0.057708,-0.089073,0.192252,-0.270672,-0.037825,0.45464,-0.505713,-0.275147,-0.201933,-0.156173,-0.172493,0.092242,-0.381101,0.229182,0.233322,-0.106612,-0.09702,-0.096613,0.154893,0.753303,-0.257575,0.132006,-0.138955,-0.576976,0.066873,0.937152,0.210612,0.294456,0.074554,0.21253,-0.138135,-0.065105,0.032065,-0.073431,0.146496,0.123532,-0.202939,-0.0473,0.64032,-0.071945,-0.233931,0.142764,0.010319,-0.091218,0.072193,0.088748,0.373295,-0.176554,-0.318484,-0.023609,0.037689,0.288277,0.08093,0.140231,-0.016034,0.012177,-0.030355,-0.244269,-0.012078,0.266475,0.001088,0.099353,-0.098792,0.102598,-0.1525
40,-0.057089,0.179815,-0.265309,-0.054481,-0.23743,-0.035401,-0.542725,-0.354338,-0.01243,-0.281842,-0.065678,-0.475721,0.080804,-0.07081,-0.284113,-0.116381,0.184025,0.644592,0.080236,-0.226255,-0.462613,0.204862,-0.260926,0.194924,-0.031252,0.221686,0.091888,-0.226741,-0.206643,-0.078178,0.151473,-0.195274,0.011332,0.082904,0.140464,0.001087,-0.403161,0.10276,-0.09868,0.288157,0.23893,0.062923,0.160946,0.159168,-0.027056,0.177799,0.076888,0.079207,0.465741,0.257093,0.129393,0.176603,0.2552,-0.061093,-0.064249,-0.014045,-0.149476,0.082718,0.136566,0.043338,0.483218,0.086244,0.307934,-0.120613,-0.056254,0.254911,-0.112894,-0.086884,0.147401,-0.124781,-0.134117,0.08001,0.147092,-0.24469,0.04818,-0.316431,0.33266,0.082698,-0.086406,-0.191235,-0.249287,0.005879,0.688963,-0.149097,0.157388,0.22829,-0.260576,-0.08405,1.081449,0.266459,0.192032,-0.164453,-0.099296,-0.065554,-0.076949,0.03956,-0.140515,0.012705,-0.272128,-0.291805,0.079441,0.574114,-0.266312,-0.175997,0.454816,0.086525,-0.284033,0.325697,0.424935,0.222612,-0.04927,0.056729,0.174626,0.027321,0.380719,0.035274,0.033144,0.115968,0.039623,-0.01278,-0.101914,-0.207403,0.392891,-0.001842,0.102235,0.232939,-0.130631,-0.149239
42,-0.101949,0.277401,-0.297967,0.250352,0.255466,-0.02591,-0.46661,-0.117403,-0.039868,-0.068481,0.184338,-0.157906,0.112023,0.075469,-0.403112,0.020528,-0.0659,0.650993,-0.044638,0.091293,-0.450808,-0.014139,-0.455969,0.423267,0.146038,0.327212,-0.026022,-0.31829,-0.303094,0.399843,0.05807,-0.114878,0.141877,-0.078666,0.332587,0.057581,-0.077655,-0.115106,0.197755,-0.1154,0.3556,-0.027379,-0.032601,0.142364,0.10672,0.152066,-0.077642,0.061934,0.422244,0.018886,-0.031086,0.158569,-0.201936,0.017579,0.1711,0.036926,-0.088808,0.277148,-0.188265,0.025045,0.686041,0.040202,0.100957,0.036077,0.174431,-0.055859,0.024972,0.254918,0.588368,-0.365656,0.140517,-0.307624,0.234601,-0.345762,-0.268662,-0.396456,0.071499,0.009667,-0.12056,-0.257207,-0.189294,-0.018923,0.530379,-0.220071,0.361617,0.072034,-0.380867,0.02565,0.956344,-0.002513,0.213643,0.075739,0.178236,-0.222459,-0.099298,0.297764,0.137444,0.196603,-0.214819,-0.126336,-0.171316,0.712264,-0.135556,-0.174557,0.477142,-0.078392,-0.12427,-0.202889,0.117319,0.151189,-0.288522,-0.326855,0.014802,0.261989,0.186816,0.137854,0.087419,0.110181,0.10405,-0.072594,-0.117554,0.075903,0.472435,0.153134,0.308392,0.246602,-0.251702,0.018081
56,-0.036867,0.022607,0.031558,0.023035,0.171428,-0.211932,-0.557462,-0.074844,0.329507,-0.06374,-0.202557,-0.3974,0.261754,0.059053,-0.176563,0.119344,0.026937,0.609269,0.01181,-0.217367,-0.22688,0.186115,-0.349173,-0.044507,-0.019292,0.428159,-0.037403,-0.27528,-0.232678,0.043159,-0.172806,0.140427,-0.048774,-0.010008,0.035021,-0.090396,-0.210593,-0.088524,0.046346,0.115819,0.348002,-0.097559,0.20114,0.025341,0.004698,0.029653,0.114426,-0.12011,0.345085,0.055533,-0.027123,0.150436,0.100723,-0.152089,-0.178698,0.05672,-0.007745,-0.160383,0.023897,0.014731,0.366606,-0.05298,0.106611,-0.174579,-0.025044,0.165946,-0.12263,-0.047286,0.316914,-0.222064,-0.259263,-0.011789,-0.018089,-0.307729,-0.101577,-0.338011,0.103247,0.21113,0.106408,-0.02458,0.003974,0.032621,0.686833,-0.370628,0.090069,0.096071,-0.525767,0.159498,0.946313,0.109541,0.334311,-0.047596,0.127976,-0.249691,0.053258,0.094403,-0.035062,0.276918,0.18407,-0.180705,-0.183978,0.764098,0.063819,-0.199245,0.268703,0.193548,-0.088608,0.004887,-0.006204,0.25138,-0.29174,-0.322686,0.004698,0.051417,0.367383,0.081332,0.202857,-0.137994,0.093663,-0.157893,-0.182939,-0.049231,0.353124,-0.023177,0.08718,0.061001,-0.010011,0.058019
58,-0.068669,0.050707,-0.222243,-0.134405,-0.174489,-0.138152,-0.32541,-0.276912,0.039156,0.013831,0.029544,-0.226135,0.122071,0.03576,-0.037608,0.090027,-0.148099,0.502679,0.173723,-0.073904,-0.266314,0.182682,-0.255428,0.134643,-0.122234,0.668951,0.357993,-0.289671,0.135635,0.002658,-0.350452,0.060279,0.122047,0.001294,-0.172944,-0.006812,-0.006052,0.072097,0.086043,0.150366,0.400149,-0.173365,-0.024517,0.03468,0.009868,-0.00592,0.053554,-0.118548,0.287614,0.220081,-0.041262,0.098846,-0.133234,-0.00944,-0.127423,0.038719,0.029967,-0.260824,-0.011389,0.112483,0.222823,0.101859,0.033846,-0.079741,0.090428,0.263361,0.121892,-0.016505,0.418595,-0.218905,-0.067045,-0.182496,-0.029393,-0.081073,-0.149979,-0.132234,0.301077,0.054856,0.07922,-0.197971,-0.2199,-0.084928,0.699121,-0.113525,0.145983,0.150248,-0.385495,-0.006394,1.061598,0.017839,0.304293,-0.144797,-0.022167,-0.168878,0.074268,0.068859,-0.200066,0.019104,0.005867,-0.112615,-0.096498,0.764792,-0.131419,-0.110038,0.017086,0.168159,-0.085902,0.200279,0.171514,0.214145,-0.389896,-0.158682,0.010174,0.304506,0.383072,0.086269,0.238555,0.103144,-0.021115,-0.096961,0.02156,0.03499,0.412644,0.146147,0.208338,0.043813,-0.001112,0.01917
59,-0.078896,0.231224,-0.348229,-0.106325,-0.068213,0.015702,-0.378686,-0.199097,-0.011861,-0.171568,0.183568,-0.322894,0.076186,0.022877,-0.328823,-0.049511,-0.204025,0.253778,0.186132,-0.012656,-0.219077,0.166792,-0.300323,0.233884,0.004916,0.507845,0.050188,-0.241028,0.086636,-0.008068,-0.315346,0.113986,-0.027118,0.158697,0.189958,-0.266477,-0.258455,0.013504,0.013008,-0.19743,0.321524,-0.117538,0.095689,0.300277,0.00474,-0.036831,-0.031202,-0.120989,0.398044,-0.050154,0.162506,0.064529,0.093609,0.029855,0.103314,0.283462,0.024482,-0.154541,-0.026977,0.147947,0.232969,-0.064064,0.139803,-0.078978,-0.105071,0.527007,0.066763,0.053808,0.302651,-0.142564,-0.166872,-0.293221,0.324731,-0.205113,-0.085915,-0.014279,0.173049,-0.008248,0.065566,0.028976,-0.260615,0.01897,0.809567,-0.168448,0.024899,0.220746,-0.298171,0.174461,1.045931,0.251983,0.223929,-0.132631,-0.177147,0.22752,-0.022511,-0.034243,-0.045371,0.062507,0.089116,0.033043,-0.088689,0.724857,-0.197282,-0.201857,0.218185,0.155388,-0.284535,0.027499,0.139545,-0.025292,-0.240185,-0.117301,-0.025889,-0.031132,0.229041,-0.072232,0.019707,-0.030245,0.093274,0.04459,-0.150795,0.013853,0.025001,0.050244,0.108675,-0.046995,0.040557,-0.228501
65,-0.067243,-0.016962,-0.085682,-0.030824,0.020296,-0.202975,-0.298774,0.029844,0.218066,0.009426,-0.179342,-0.328961,0.195433,0.041708,-0.060438,0.185077,0.099247,0.551532,-0.048402,0.012642,-0.182534,0.329077,-0.429867,0.073374,0.018375,0.467874,-0.0509,-0.310563,-0.139893,0.147793,0.08353,-0.111556,0.058946,0.195744,0.071344,-0.282616,-0.183574,-0.018412,-0.026292,0.143546,0.316338,0.07548,0.055897,0.06619,0.153824,-0.154042,-0.071917,-0.037567,0.248932,-0.045904,0.045992,0.192618,-0.128123,-0.087226,-0.016566,0.055946,-0.017466,-0.198312,-0.046736,0.140529,0.238257,0.064511,0.276791,-0.057604,-0.147775,0.19018,-0.12948,-0.033595,0.297663,-0.245016,-0.110085,-0.149221,-0.007487,-0.144609,0.047795,-0.29597,0.072944,0.273817,0.041525,-0.072757,-0.21654,0.082128,0.663112,-0.269477,0.077258,0.221152,-0.433434,0.077974,1.042535,0.099862,0.38605,0.024697,0.088514,-0.022441,0.062201,-0.058983,0.044365,-0.058895,0.10396,-0.073537,0.057911,0.802132,-0.12602,-0.181325,0.364964,-0.011022,-0.358706,0.105213,0.103443,0.150826,-0.226918,0.007968,0.126788,-0.146749,0.143975,0.249869,-0.094212,0.025047,-0.013286,-0.080956,-0.238189,-0.064345,0.27359,-0.099447,0.145311,0.066781,-0.122385,-0.190727
69,0.023264,0.028257,-0.078244,0.005055,0.190882,-0.202064,-0.581245,0.030512,0.332507,0.014642,0.136222,-0.464587,0.374969,0.109039,-0.334527,0.250433,0.195346,0.511729,-0.187281,-0.213537,-0.248719,0.260096,-0.447118,-0.215884,0.097691,0.270289,0.11727,-0.554127,-0.169644,0.215122,-0.306625,0.22978,0.041277,0.041535,0.25437,-0.355297,0.049685,-0.124009,-0.076096,0.204547,0.329346,-0.109063,0.31177,-0.015,0.18285,0.10807,0.215388,-0.128551,0.354683,-0.023993,0.135772,0.211975,-0.08581,-0.142259,-0.15669,-0.051225,-0.338199,-0.132935,-0.078133,-0.135697,0.513406,0.017551,0.214125,-0.148209,0.043036,0.164587,-0.470386,-0.01422,0.250094,-0.57639,-0.333608,-0.407771,0.018857,-0.322776,-0.08344,-0.363935,0.016892,-0.033446,0.07714,-0.16138,0.083227,-0.090201,0.621587,-0.483816,0.034077,0.100704,-0.646603,0.044014,1.125603,0.087526,0.469564,0.077488,0.033697,-0.262392,-0.286238,-0.13326,-0.149507,-0.061738,-0.053894,-0.055447,-0.257627,0.599162,0.17845,-0.312719,0.149389,-0.228653,-0.046137,0.041743,-0.11022,-0.018343,-0.266345,-0.098969,-0.066287,0.127638,0.263339,0.066399,0.185003,-0.071015,0.131936,-0.011894,-0.145446,-0.31827,0.380531,0.0869,0.068425,-0.03646,-0.081647,-0.132923
70,0.237084,0.032595,0.050001,0.164254,-0.034984,-0.405615,-0.337958,-0.218494,0.053392,-0.080438,0.186625,-0.482705,0.469064,0.314391,-0.242675,-0.12177,-0.149283,0.519004,0.006805,-0.260248,-0.343904,0.288945,-0.432749,0.269879,-0.255498,0.569085,0.217021,-0.164379,-0.11086,0.295015,-0.511669,-0.109781,0.216022,-0.180065,0.005906,0.030918,-0.143922,-0.13935,0.100151,-0.033557,0.031498,0.164481,0.014144,0.203728,-0.165462,-0.021653,0.086546,-0.200991,0.194566,0.287496,-0.2319,0.008657,-0.308971,-0.070501,-0.023607,0.184482,0.031114,0.119022,0.129236,0.010682,0.456571,0.25397,-0.015747,-0.311313,0.124875,0.405481,-0.029798,0.181557,0.235553,-0.239165,0.05483,-0.30918,0.047432,-0.199529,-0.172737,-0.251732,-0.032231,0.227187,-0.112229,-0.215824,-0.118726,-0.090506,0.590808,0.034541,-0.100009,0.067196,-0.676013,0.04668,1.059471,-0.165538,0.318505,-0.128976,0.285647,0.071801,-0.107892,0.087767,-0.089609,0.438341,-0.078884,-0.08898,-0.185715,0.793212,-0.381777,-0.02274,0.241059,0.24832,-0.28153,0.340713,-0.195419,0.311072,-0.249798,0.123145,0.221631,0.299592,-0.105187,0.049463,0.034644,-0.113837,-0.167665,-0.14068,-0.173392,-0.119721,0.075628,-0.095873,0.080953,0.054914,-0.31827,-0.260036
71,-0.091236,0.019549,-0.294974,-0.074055,0.036132,-0.200832,-0.329203,-0.027802,0.158709,0.09449,0.138051,-0.414906,0.130685,0.011515,-0.236567,-0.040021,0.15378,0.524519,-0.010234,-0.110468,-0.27107,0.110709,-0.343394,0.041871,0.002064,0.441897,-0.030302,-0.377791,-0.032557,0.108879,-0.278605,0.073363,-0.018582,0.168097,0.175606,-0.108033,-0.054175,0.021952,0.146475,0.135042,0.333502,-0.047888,0.214341,0.054462,0.090635,0.071106,0.12066,-0.059688,0.350585,0.016696,0.120102,0.122048,-0.094939,0.103288,-0.091426,0.11636,-0.044147,-0.118769,-0.021213,-0.044806,0.421203,-0.104414,0.220969,-0.048436,-0.060669,0.148322,-0.274916,-0.011461,0.49319,-0.241021,-0.241821,-0.111416,0.16833,-0.149533,-0.074297,-0.291591,0.212016,0.225822,0.020988,-0.193826,-0.060952,0.019395,0.681329,-0.171894,0.010459,0.040542,-0.498277,0.055018,0.930738,0.189203,0.217985,0.016694,0.149517,-0.065642,-0.056888,0.052834,-0.141423,0.115726,0.160648,-0.223866,0.049926,0.789958,-0.113036,-0.178749,0.293931,0.114324,-0.160954,0.109473,0.068987,0.224111,-0.22274,-0.170666,0.086145,0.019014,0.196551,0.014023,0.205799,-0.030436,0.039937,-0.014819,-0.143241,-0.078429,0.414,-0.060866,0.287631,0.094369,-0.059182,-0.04554
72,0.156734,-0.020318,-0.069036,0.001833,0.003946,-0.311771,-0.448947,-0.07367,0.052869,0.07797,-0.085555,-0.337368,0.138973,0.11689,-0.292105,0.202587,0.143039,0.528714,0.080345,-0.510108,-0.509512,0.122731,-0.333276,-0.172441,-0.005836,0.366827,0.097477,-0.308826,-0.1348,0.109725,-0.007157,0.232843,0.285191,0.255621,0.088612,-0.223944,-0.159096,-0.003783,-0.096687,0.318957,0.143216,-0.204319,0.178997,-0.072081,0.29177,0.359241,0.159461,-0.031891,0.16897,0.076065,0.30817,0.278758,-0.084845,-0.358775,-0.05806,-0.08519,-0.098028,-0.20896,0.100975,-0.354846,0.200094,0.090947,0.414038,-0.262987,-0.14849,0.054356,-0.127788,-0.237598,0.461692,-0.262892,0.054271,-0.042352,0.006175,-0.285093,-0.028094,-0.641542,-0.127323,0.055414,0.177863,-0.299478,-0.114208,-0.042922,0.641333,-0.258998,0.075192,-0.030773,-0.431778,0.263181,0.954905,-0.049775,0.433317,0.007662,0.235035,-0.216627,0.017593,-0.097196,-0.106115,-0.027291,0.143539,-0.015488,-0.183131,0.681319,-0.105319,-0.073034,0.239814,0.250319,-0.122965,0.027974,-0.145891,0.100386,-0.54051,0.091487,0.04272,0.00387,0.206979,0.194868,0.239175,-0.055717,0.040039,-0.339716,-0.199778,-0.107164,0.320824,-0.161452,-0.02482,0.084056,-0.025411,-0.041026
82,-0.109911,-0.031723,-0.223294,0.081708,0.049617,-0.157972,-0.409594,0.063903,0.139004,-0.017606,0.058312,-0.372307,0.160293,-0.027881,-0.214982,-0.195708,-0.12366,0.443213,-0.057118,-0.145961,-0.284452,0.198101,-0.45397,0.039154,-0.039725,0.388488,0.08814,-0.228145,-0.046204,0.092764,-0.162677,0.018274,0.013727,0.032103,0.10039,-0.027639,-0.103175,0.046,0.040333,0.059421,0.167256,-0.023508,0.075024,0.088505,0.060762,0.184961,-0.095964,-0.000557,0.561013,0.052433,-0.011709,0.083238,0.081292,-0.210829,0.117913,0.146135,-0.112143,0.000411,0.077319,0.063609,0.463087,-0.050982,0.214129,-0.221943,-0.070368,0.156414,-0.210095,-0.006628,0.157409,-0.159004,-0.116806,-0.050067,0.157467,-0.238755,-0.098427,-0.219864,0.001748,0.08449,0.091285,-0.053934,-0.115379,0.0352,0.664491,-0.384813,0.054626,0.03016,-0.488314,0.07726,1.03571,0.14687,0.37152,0.018381,0.076105,-0.089827,0.045063,0.03492,0.005319,0.027006,0.161131,-0.024554,-0.296988,0.718578,0.010726,-0.176744,0.334832,-0.091227,-0.327449,0.117758,0.099384,0.258901,-0.190862,-0.091113,0.07585,0.142083,0.06469,0.050544,0.227518,-0.033232,-0.011452,-0.057038,-0.08003,-0.086362,0.311548,-0.040993,0.168104,0.146383,-0.049733,-0.070613
83,-0.275184,-0.006415,-0.313186,0.055881,0.02325,-0.04022,-0.398231,-0.029217,0.128891,0.093818,0.01984,-0.452347,0.03619,-0.109809,-0.285609,-0.19703,-0.007291,0.478144,-0.115094,-0.225459,-0.230873,0.056766,-0.267865,0.13181,-0.195424,0.419795,0.080841,-0.453736,-0.115497,0.114496,-0.134204,0.023809,-0.066152,0.084091,0.197829,-0.317915,-0.08529,0.147788,0.138651,0.203995,0.186728,-0.136433,0.147201,-0.078438,0.254696,0.098458,0.026041,0.031405,0.377914,0.136555,0.251531,0.078918,-0.070454,-0.057359,-0.187438,0.030163,-0.015315,-0.091715,0.005587,-0.091941,0.42034,-0.060522,0.207814,-0.159297,-0.005565,0.472867,-0.268306,0.158085,0.29799,-0.313746,0.073939,0.008841,0.136802,-0.185926,0.012547,-0.23253,0.07411,0.224577,0.060989,-0.222745,-0.144632,0.093853,0.658492,-0.257236,0.108999,-0.073972,-0.599678,0.115259,0.982781,0.068712,0.184489,0.103712,0.033737,0.062723,-0.005567,0.11491,-0.079219,0.100823,0.134451,-0.129647,-0.106257,0.630629,-0.193191,-0.215163,0.430134,0.114979,-0.244843,0.12097,-0.015202,0.37294,-0.157721,0.085453,0.266534,0.032644,0.164664,0.015084,0.188058,0.050776,0.064053,0.009579,-0.331674,-0.087691,0.403603,-0.065466,0.237746,0.164509,-0.116405,-0.161603
87,-0.081067,0.04105,-0.271012,-0.048266,0.113258,-0.174873,-0.248121,-0.025538,0.198684,0.054919,0.103697,-0.515532,0.128781,0.169275,-0.231764,0.069223,-0.047159,0.58168,0.061472,-0.037377,-0.241216,0.247385,-0.288238,0.124525,0.120187,0.408596,-0.02948,-0.278205,0.050467,0.055138,-0.24017,0.13617,0.024858,0.178049,0.196306,-0.170781,-0.064914,-0.052215,-0.011902,0.063419,0.091857,-0.030383,0.198693,0.116036,0.369844,0.048535,0.033942,-0.033191,0.421079,0.126355,0.106007,0.209952,-0.052614,0.037775,-0.031727,0.175673,-0.348482,-0.180528,-0.076816,-0.006161,0.361436,-0.017146,-0.042199,-0.172685,-0.137636,0.467595,-0.214113,0.19054,0.634837,-0.342835,-0.290123,-0.202052,0.039051,-0.233247,-0.027958,-0.242095,0.237072,0.144524,-0.076204,-0.304608,-0.185552,-0.061776,0.732498,-0.21995,0.142884,-0.045253,-0.339322,0.107173,0.954879,0.337311,0.350676,-0.068,0.164146,-0.086327,-0.025564,0.222211,-0.063698,0.033652,0.084783,-0.1973,-0.005739,0.822162,-0.088286,-0.184496,0.235257,0.118463,-0.31915,-0.001021,0.22837,0.226654,-0.23494,-0.20788,0.199393,0.254585,0.154785,0.068703,0.146024,0.199175,-0.002704,0.012744,-0.28217,-0.056833,0.357044,0.010667,0.224419,0.063935,-0.054954,-0.138362
108,-0.092372,-0.021595,-0.166138,-0.016888,0.043087,0.101276,-0.471602,-0.201806,-0.031733,0.042704,-0.002957,-0.379393,0.184699,-0.097363,-0.274976,0.103895,-0.053395,0.47771,0.123465,-0.053614,-0.406644,0.121666,-0.473313,0.056879,-0.040562,0.445255,0.136209,-0.366323,-0.022967,-0.070251,-0.115983,0.091716,0.010225,0.0962,0.119292,-0.28573,-0.13771,0.103705,0.173128,0.094275,0.441385,0.10932,0.180462,-0.027484,-0.284235,0.356674,0.24054,-0.096374,0.271838,0.068708,0.126938,0.122837,0.031065,-0.05482,0.002522,0.041315,-0.053153,0.056178,-0.06188,0.002591,0.336706,-0.001129,0.314503,-0.07848,0.046288,0.370882,-0.21924,0.117801,0.315772,-0.346334,-0.062498,0.02891,0.026921,-0.184278,-0.202328,-0.38053,0.016834,0.115771,0.257928,-0.172498,-0.080376,0.142283,0.723283,-0.271971,0.114035,0.071574,-0.35046,0.164292,0.871614,-0.091021,0.34569,-0.021915,0.231624,-0.053075,-0.05044,-0.175712,0.161661,0.12196,-0.094845,-0.202829,-0.117698,0.621304,-0.148202,-0.217908,0.256049,0.133892,-0.30087,0.16124,0.196456,0.343958,-0.106027,-0.293898,0.213473,0.042787,0.363246,0.143204,0.184602,-0.025443,-0.01717,0.213026,-0.092095,-0.183427,0.583111,0.09121,0.159618,0.196962,-0.008679,-0.046136
109,0.087936,0.111034,-0.085964,0.028239,0.07015,-0.061579,-0.298834,0.026247,0.112468,0.086716,-0.185107,-0.427638,0.238728,-0.097571,-0.2658,0.120451,0.18255,0.515613,0.02372,-0.084667,-0.114427,0.24626,-0.305209,-0.108544,-0.137332,0.327364,0.140668,-0.46033,-0.029743,-0.038645,-0.142223,0.041811,-0.069596,0.006888,0.081765,-0.155884,-0.085649,-0.075022,0.08927,0.126261,0.278399,-0.092459,0.073288,-0.209809,0.101912,0.090782,0.156091,-0.182967,0.274839,0.043768,0.214375,0.198779,0.086573,-0.124163,-0.027562,0.013779,-0.096525,-0.125627,-0.162634,-0.051024,0.371954,0.160329,0.152637,-0.162554,-0.054858,0.169886,-0.211756,-0.195486,0.288435,-0.414498,-0.229779,-0.273272,-0.11459,-0.276463,-0.085081,-0.391946,0.019553,0.188568,-0.025444,-0.170476,0.108387,0.106767,0.762175,-0.335089,0.14811,-0.01479,-0.551016,-0.024559,1.041526,0.106064,0.410642,-0.088348,0.186913,-0.021393,0.008136,-0.100722,-0.021633,0.26126,0.17936,-0.208627,-0.217672,0.564255,0.022152,-0.175851,0.258962,-0.011962,-0.250833,0.103345,-0.111342,0.237813,-0.1856,-0.337652,-0.011464,0.037483,0.235844,0.176585,0.154561,-0.163471,0.010323,-0.029464,-0.28295,-0.085206,0.28062,-0.064119,-0.10665,-0.049549,-0.024397,-0.08887
110,-0.222594,0.054661,-0.303644,0.067544,0.067501,-0.149481,-0.41783,0.134292,0.213903,0.17313,-0.071719,-0.549854,0.3115,0.087247,-0.504464,0.01247,0.202666,0.445848,-0.168291,-0.248185,-0.130509,0.022798,-0.38012,-0.105088,-0.06892,0.418724,0.108601,-0.358305,-0.120853,0.149762,-0.087839,0.057531,-0.018447,0.00417,0.16683,-0.188265,-0.271228,-0.033045,0.124306,0.243516,0.164632,-0.229759,0.303672,-0.008186,0.308756,0.044891,0.044568,-0.257692,0.250541,0.10088,0.240663,0.126651,-0.066332,-0.192818,-0.073291,0.120381,-0.066562,-0.181964,-0.126724,-0.154828,0.404166,-0.154057,0.002349,-0.130381,-0.075975,0.31595,-0.266567,-0.045192,0.628802,-0.589714,-0.075638,-0.339275,0.170904,-0.283245,-0.109563,-0.697179,0.051118,-0.04315,0.015558,-0.360651,0.16895,0.254758,0.63922,-0.413631,0.240962,0.174372,-0.562419,0.026355,0.875709,0.177754,0.312684,-0.163992,0.095809,-0.199468,-0.316875,0.053839,-0.128751,-0.192246,-0.064407,-0.229915,-0.271468,0.858664,-0.118315,-0.244284,0.197792,0.145327,-0.075805,0.122871,-0.149161,0.185678,-0.296543,-0.181009,0.231592,0.144358,0.197155,0.047847,0.596096,0.253699,0.092149,0.074952,-0.275312,-0.096319,0.320936,0.089516,0.209699,-0.032812,-0.167883,-0.077483
111,-0.042624,0.095717,-0.137503,-0.053623,0.149025,0.002148,-0.390729,0.066768,0.374201,0.054075,0.123532,-0.448197,-0.020116,-0.02275,-0.224577,0.005041,0.010489,0.670707,0.122419,-0.047815,-0.308893,0.068371,-0.410422,0.079417,-0.063139,0.312243,0.101665,-0.421844,-0.026137,0.031472,-0.297108,0.17763,0.028515,0.157444,0.154205,0.045481,-0.064001,0.083462,-0.011223,0.19211,0.318118,0.00616,0.087094,0.09819,0.268914,0.083895,0.156291,-0.034626,0.400514,0.178354,0.195375,0.268804,-0.021257,-0.048837,-0.031438,0.158911,-0.022026,-0.342456,-0.039332,0.045515,0.432131,-0.125952,0.181311,-0.107626,-0.133842,0.145912,-0.19793,0.122275,0.599047,-0.346196,-0.213939,-0.167358,-0.053176,-0.144854,-0.010295,-0.298161,0.173644,0.134234,-0.061165,-0.242955,-0.06296,-0.043078,0.861881,-0.343091,0.131274,0.084794,-0.557799,0.150995,0.863879,0.03313,0.324966,0.065949,0.167291,-0.067421,-0.012235,-0.207761,0.088629,0.188805,0.213245,-0.148453,-0.011574,0.705293,0.018387,-0.247567,0.240159,0.01617,-0.177885,0.089762,0.181256,0.317609,-0.161294,-0.369504,-0.044701,0.213777,0.336378,0.178925,0.250258,-0.131132,0.096953,-0.060906,-0.223263,-0.15265,0.341519,-0.080623,0.235014,0.006508,-0.047852,-0.12278
113,-0.136102,-0.00544,-0.265068,-0.194996,0.178447,-0.020989,-0.275393,-0.089433,0.197886,0.176558,-0.011563,-0.528375,0.239594,0.020268,-0.156603,0.01653,0.12043,0.576159,0.031508,-0.146397,-0.087226,0.173777,-0.25004,0.177989,-0.106319,0.252903,0.184893,-0.360193,-0.070877,0.175282,-0.103304,0.019176,-0.145344,0.199546,0.066757,-0.349348,-0.01666,-0.0244,0.091121,0.147183,0.024574,0.063314,0.309567,0.000332,0.181931,0.065163,0.187546,-0.031157,0.231484,-0.029017,0.241289,0.121047,-0.137916,0.043935,-0.023054,0.142753,-0.001005,-0.205107,-0.002485,-0.02604,0.469439,0.113728,0.135672,-0.081872,-0.041693,0.345798,-0.362955,0.075756,0.479916,-0.153693,-0.160241,-0.155049,0.084719,-0.044244,-0.011124,-0.233186,0.088021,0.279494,0.093885,-0.125123,-0.032864,0.24022,0.90013,-0.183224,0.185184,0.079989,-0.533946,0.007647,0.839345,0.245563,0.276924,0.157912,0.054953,0.084819,-0.067063,0.045155,-0.003466,-0.041825,0.276549,-0.2108,0.032512,0.619404,-0.177661,-0.276562,0.44299,0.075721,-0.261506,0.256371,-0.016518,0.37059,-0.320029,-0.060226,0.079984,-0.025095,0.106125,0.037124,0.035101,0.121272,-0.116551,-0.057131,-0.124528,-0.010778,0.42326,-0.152661,0.358648,0.148418,-0.025432,-0.201711
